feedback_id,order_id,customer_id,rating,feedback_category,sentiment,feedback_date
2398116,5619049608,56572297,5,customer service,negative,2025-02-25
7456523,9943996342,3282647,3,app experience,negative,2024-12-28
4988262,4548721519,93018527,3,app experience,positive,2023-07-12
1326483,6211537502,2164524,5,delivery,negative,2023-10-19
7151122,347093563,31026200,3,product quality,negative,2024-04-14
4813244,1855924568,33472376,2,delivery,positive,2024-09-11
4889801,5914484553,4378755,3,app experience,neutral,2024-10-30
3266475,8068903161,11705793,1,delivery,negative,2023-08-01
480882,2147159735,50527764,4,delivery,negative,2023-04-18
5847587,9006983686,68063317,2,delivery,negative,2024-02-15
651690,7606134274,69034027,1,delivery,neutral,2024-07-10
4163524,4034750827,10019218,3,delivery,negative,2023-11-13
5287988,851062565,49457685,2,product quality,neutral,2024-08-01
4556349,4283323746,93321933,1,app experience,neutral,2023-11-03
4729316,7842390585,6637282,1,delivery,positive,2024-06-07
7610317,2449548943,68486301,1,product quality,negative,2024-05-31
2783359,7067924535,95371787,2,customer service,positive,2023-08-17
4771442,1602291242,19581959,3,delivery,neutral,2023-06-18
2899399,7067630786,75082508,3,delivery,negative,2024-10-30
5988461,9726762425,75674671,1,product quality,negative,2024-05-02
9491648,1129887168,21201299,3,customer service,neutral,2023-07-26
8476521,3371892236,81763298,2,customer service,negative,2024-05-28
7868009,6532953824,93924203,2,product quality,negative,2024-07-03
1054815,252964377,89531595,1,delivery,negative,2024-08-16
2754287,6270495384,12272282,5,delivery,positive,2023-09-12
8017624,2450770184,45323391,1,delivery,negative,2023-09-04
8465155,7543192113,82898985,2,product quality,neutral,2024-11-07
2702769,9890817032,12967305,4,customer service,negative,2024-12-16
6086225,183165359,73098723,2,delivery,negative,2023-05-05
9203337,2136907826,7591711,3,app experience,positive,2025-01-03
8795229,2801605687,16561710,2,delivery,negative,2023-09-06
3355628,8869292457,12851610,1,delivery,positive,2024-05-21
7826361,5414471648,46741896,3,delivery,negative,2023-10-09
8443908,7827370415,97770901,3,delivery,negative,2023-05-17
1628493,7216662926,76327561,1,app experience,neutral,2023-08-15
2749027,349410429,42514124,5,customer service,positive,2023-06-05
6687658,8512030806,77768189,3,customer service,positive,2023-10-06
3551968,8003807551,76917159,2,product quality,negative,2024-04-14
8883212,274320517,18567760,1,app experience,negative,2024-12-01
8914299,2150447285,93370787,2,,neutral,2024-09-10
3467668,5089385450,33608451,2,delivery,negative,2023-12-06
3201520,8622799862,5386246,4,app experience,positive,2023-10-14
3143899,2773034272,36400756,1,delivery,negative,2024-02-07
7019941,4028266143,19216141,1,delivery,negative,2024-06-12
3673686,9691888826,54680459,2,delivery,negative,2024-05-13
1706687,8891340263,87718744,1,product quality,neutral,2023-05-31
5389697,1149293318,43459807,3,product quality,negative,2024-09-20
3563092,1288695184,46885873,2,product quality,negative,2024-09-19
2514848,5229336544,72857290,1,delivery,neutral,2023-12-18
4386699,196885435,88045094,4,,negative,2023-01-21
7711849,6961457996,89704218,5,app experience,negative,2024-09-29
8588485,5059907679,65963876,3,delivery,negative,2023-08-18
3944704,9046226901,38728779,3,customer service,negative,2024-01-21
5282173,515408216,3408982,2,product quality,negative,2024-08-27
9297025,9048597167,75510747,5,delivery,negative,2023-05-20
2533889,4308216668,6335221,2,app experience,positive,2023-06-05
1359445,8671875127,13383642,1,app experience,negative,2023-12-07
2441398,9622968817,96042320,1,product quality,negative,2023-08-13
6060236,7832599414,18889370,1,app experience,positive,2023-05-26
5299479,5533307028,21577948,1,product quality,negative,2023-11-18
911310,752185231,24633671,3,app experience,neutral,2024-10-17
1216662,5859787209,8628482,3,customer service,neutral,2024-05-30
2999062,1736713150,46741896,5,app experience,negative,2024-10-09
5734305,3620570172,25829710,5,customer service,neutral,2023-12-27
4389565,5758119413,22694456,1,product quality,neutral,2024-07-18
7352466,2204489775,79257353,2,app experience,negative,2024-09-03
7748391,5881059783,2219590,2,product quality,negative,2023-03-14
2800449,9475167773,48418662,2,delivery,neutral,2023-09-19
8221210,4635228647,6459100,4,delivery,positive,2023-06-21
5469967,8394536341,6459100,2,product quality,neutral,2023-08-12
1489198,4726427550,93699264,2,product quality,negative,2025-02-07
7923296,5387935727,22694456,5,customer service,positive,2024-11-02
2956991,1886705751,73393269,4,delivery,neutral,2023-08-01
3303921,4224014067,85218071,2,delivery,neutral,2024-07-16
7755068,8726515908,82900175,2,delivery,neutral,2023-11-25
7747355,7388091459,10562528,4,customer service,negative,2024-10-03
6506510,9320256091,32595806,1,product quality,neutral,2024-03-03
2610256,3872093894,67729191,4,customer service,positive,2023-10-27
6376996,992848455,44269569,2,product quality,negative,2023-04-25
253961,4458723519,38902882,3,customer service,negative,2024-11-20
77045,7755662096,10700664,4,delivery,negative,2024-09-21
6968162,5779793224,95971469,3,product quality,neutral,2024-12-25
4970357,8253576531,57063557,1,product quality,neutral,2023-02-23
6887307,4993169316,90649019,3,delivery,negative,2024-09-28
3193693,828017545,12622901,3,delivery,neutral,2024-09-22
4970110,2012368621,71252391,1,app experience,positive,2025-01-18
6671478,6603205997,37702698,1,delivery,negative,2024-02-11
4405098,833581472,31026200,1,,negative,2023-05-07
9140847,8755782101,50557979,1,app experience,negative,2023-04-24
8345455,1049830215,44828791,4,delivery,neutral,2024-03-27
9450095,2399383238,79789048,5,app experience,neutral,2024-07-11
3268804,143399998,46686696,1,product quality,negative,2024-11-07
1000172,2444273306,32003512,2,delivery,negative,2023-07-10
1814406,1309618968,91228580,1,delivery,positive,2024-08-17
4751485,3972788794,67708491,2,product quality,negative,2024-04-29
1457627,2356073413,29902416,4,delivery,positive,2024-07-10
6994032,3775683944,57217288,4,customer service,neutral,2023-03-15
1903008,8994776653,3002538,1,customer service,neutral,2024-06-03
5438484,8124075720,46741896,,,,
9336436,5534171862,97664747,1,customer service,positive,2024-08-18
4954209,4825558658,41008070,5,delivery,positive,2024-08-27
4016236,1541676341,73660582,1,product quality,neutral,2023-05-17
1925543,5360755658,68341636,1,product quality,neutral,2023-12-11
5383033,844328418,29584848,1,customer service,negative,2024-12-10
3166321,1843468816,55425478,2,delivery,negative,2024-12-29
3139068,3771484570,60319216,3,customer service,neutral,2024-05-26
6146487,2458783424,1497747,5,app experience,negative,2023-07-27
4333600,2272849018,6982488,3,delivery,positive,2023-06-16
5457177,8549503132,63238941,3,product quality,neutral,2023-04-06
5890747,4032847942,10857389,2,app experience,positive,2024-11-29
4236760,8224665612,27727819,3,delivery,negative,2023-07-16
9683683,8007222259,31940833,1,delivery,neutral,2024-01-24
8418874,3522030676,46313756,1,app experience,positive,2023-09-15
7559774,3224743071,17805991,4,customer service,positive,2024-03-26
7877597,7474790671,43256928,5,delivery,positive,2024-02-03
4706710,7884745950,13585482,3,delivery,neutral,2024-10-29
2965349,8269502930,11616535,1,app experience,negative,2023-06-23
276169,985347383,50080663,2,product quality,negative,2023-12-21
5560900,5932091553,80571942,1,product quality,negative,2024-01-27
6548273,69932727,83236183,1,customer service,negative,2024-01-31
528634,2715027145,26903313,2,delivery,negative,2024-05-19
8895689,5234261944,18113428,2,app experience,neutral,2023-06-13
9491660,2818967815,74212242,4,delivery,negative,2024-12-21
6512032,1598213217,37947202,2,product quality,negative,2024-10-07
1968724,9087747856,31681710,4,app experience,neutral,2023-04-05
9128705,9606925547,45659330,1,delivery,negative,2023-05-14
4835697,9866554851,63793401,5,app experience,positive,2024-11-13
9928580,3719294769,64316806,3,delivery,neutral,2024-11-01
5785812,3576529840,13383642,4,app experience,neutral,2024-05-20
3612724,5478986113,72089140,4,customer service,neutral,2024-05-30
3174876,6724582316,14991661,1,delivery,negative,2024-11-08
2909023,4391559649,60904312,2,delivery,negative,2024-07-11
5670528,9530258400,84850688,4,delivery,neutral,2024-02-26
4876692,609162117,85233498,3,product quality,negative,2023-10-24
1296900,755143077,6856445,3,delivery,neutral,2023-11-03
1622017,5239439928,67908555,2,app experience,negative,2023-04-11
3090328,1328248068,51556553,3,delivery,positive,2024-09-09
7512998,1440606577,76917159,1,product quality,negative,2023-11-27
7675531,8884389971,95858939,1,app experience,positive,2023-05-24
2165856,7307977336,95858939,1,product quality,negative,2024-12-06
5713900,5953535252,79630614,1,delivery,negative,2023-05-11
3093468,6133025410,6061349,3,delivery,neutral,2023-12-28
1668566,798088726,89699655,1,app experience,negative,2024-08-25
8949302,3372412988,89036169,2,customer service,neutral,2023-08-17
5345716,4910060567,24323106,4,app experience,neutral,2023-10-07
7292721,8708211566,38420886,3,app experience,neutral,2023-11-10
8753712,2126853184,92509376,2,delivery,neutral,2023-04-13
679090,4390795259,66932104,1,product quality,neutral,2024-06-11
5883678,9030686359,5961261,1,product quality,negative,2024-03-20
7616251,8565611606,85854265,2,app experience,neutral,2024-01-02
6834789,6782020758,23380116,1,product quality,neutral,2023-04-02
6832935,561884159,84066402,2,customer service,positive,2023-08-21
9438761,2767430579,16424635,1,customer service,neutral,2025-01-05
7851198,5934372451,56441247,4,delivery,neutral,2023-11-11
9768226,6833977302,97475543,5,app experience,negative,2024-10-25
4580019,8396649871,2517955,1,customer service,positive,2024-11-13
7798785,1937188757,57392064,5,delivery,neutral,2024-11-02
3236002,3142198801,49152878,1,product quality,negative,2024-12-01
9636021,6087109745,84824280,1,delivery,negative,2024-08-19
4313698,8895262247,191616,2,delivery,negative,2023-08-10
8162531,5138524153,7522036,2,app experience,neutral,2024-12-19
8447553,9789995549,34567918,1,customer service,negative,2024-04-28
9992406,7485459856,89784343,3,app experience,negative,2024-08-22
2945788,4033626537,66943324,2,delivery,neutral,2023-11-06
2084296,9370915142,95372766,2,product quality,neutral,2024-02-01
7103274,7211325894,70976153,1,product quality,negative,2023-04-25
6059980,3482827003,77869660,2,product quality,negative,2023-10-26
4915026,6656246719,19180962,4,delivery,positive,2023-11-02
6745359,6092663288,51341672,3,app experience,negative,2023-09-11
9780783,9346041594,77559557,5,customer service,neutral,2024-06-01
3900222,9105127475,87213891,1,delivery,negative,2024-11-19
3713853,6120818381,34768050,4,delivery,neutral,2024-05-27
2214877,5174370629,31156674,5,delivery,negative,2024-05-03
718191,3244930036,67386193,4,customer service,positive,2024-12-07
8580872,2976493998,820740,4,delivery,neutral,2023-09-11
7891894,7971593791,92209869,2,product quality,negative,2025-02-16
6647320,4052544342,58214883,5,customer service,positive,2024-08-29
1170860,6264003424,26863280,3,delivery,positive,2024-07-19
2137807,3436107152,64141971,4,delivery,neutral,2023-06-06
6265719,8546631319,10541231,1,app experience,negative,2024-01-19
9500005,640960551,34237583,5,app experience,negative,2023-11-21
4497601,1141173434,5961261,1,delivery,negative,2023-09-28
1426176,528309380,52409516,1,product quality,negative,2024-07-28
3300958,2387509904,63310076,1,product quality,negative,2024-08-21
1137648,6791931269,38133873,5,delivery,neutral,2024-08-18
9561520,4063689432,6025470,3,product quality,neutral,2023-03-14
9342158,1206887762,59909004,4,,positive,2023-11-07
3941682,6409437174,3399251,1,,negative,2024-06-30
4593552,1355164713,28995786,5,app experience,positive,2024-01-21
5457202,2604772138,15144290,5,customer service,positive,2023-12-18
6037486,5868093790,61618079,4,customer service,positive,2024-04-04
3707503,10161194,63238941,2,product quality,negative,2023-06-28
1147617,8930380639,98540377,2,product quality,negative,2023-06-09
9869403,2247940574,11202130,5,app experience,positive,2023-11-07
7700925,6190907327,64151769,2,delivery,neutral,2024-12-11
8726393,127277515,35455991,1,app experience,neutral,2023-08-24
2760214,8209093135,2558646,4,app experience,neutral,2024-05-21
4182232,4419380079,1989720,5,delivery,positive,2023-06-18
6445069,2954606845,14294171,2,delivery,neutral,2024-11-04
8440388,5128739359,57081917,5,customer service,positive,2023-08-31
5766318,8183315245,80499378,2,,negative,2024-12-15
7302984,8820606892,8395343,2,app experience,negative,2024-07-26
4865908,7779228340,8395343,1,app experience,negative,2023-12-11
308786,8459230018,50899600,1,product quality,negative,2024-08-12
5093913,7060468800,83867512,4,customer service,neutral,2024-10-22
1158149,218821567,95428692,1,app experience,positive,2024-01-23
598479,7795766861,79135318,1,product quality,negative,2023-12-09
5855190,4285804383,23755474,1,delivery,negative,2023-08-30
9864308,5961051248,20834589,2,product quality,neutral,2024-05-07
6324886,5630323534,98218863,5,delivery,neutral,2023-04-18
1237429,4642824835,76327561,2,delivery,neutral,2024-11-21
2706442,3060527554,75213636,1,delivery,negative,2023-10-22
8054142,4048252396,75213636,3,delivery,negative,2023-04-25
5492345,1271431612,18082040,1,app experience,positive,2023-08-09
9869482,8981940261,31537100,5,app experience,neutral,2023-10-04
9514321,3896239510,90856813,2,product quality,negative,2024-05-21
1465773,711316410,25587553,3,app experience,negative,2023-11-03
4508836,9863502398,31619915,2,delivery,negative,2024-06-23
7644958,293770293,45066676,1,delivery,neutral,2024-10-23
1545260,890800429,95594611,1,customer service,positive,2024-11-29
4604799,1270503169,8791577,1,product quality,neutral,2024-11-21
5969540,168180571,89910157,2,delivery,positive,2024-01-09
8269050,111296281,28413467,1,product quality,negative,2023-03-03
4187929,7329085364,53392567,3,delivery,neutral,2023-12-12
7486363,1129130498,62243869,5,delivery,negative,2024-09-01
5370895,996939836,23794330,4,customer service,positive,2024-08-14
8628202,8263379807,14479168,3,customer service,positive,2023-05-25
208523,5735975899,83304571,5,customer service,negative,2024-09-10
758812,9651034668,70615775,3,app experience,positive,2024-09-08
619434,3103539793,75244116,4,app experience,negative,2023-11-26
5396870,1611921781,48776805,2,delivery,negative,2023-04-30
2442580,7532381028,73392739,1,delivery,negative,2023-06-27
5639495,7803665404,63571453,1,delivery,negative,2025-03-10
4081341,466184886,40277444,4,app experience,positive,2024-02-12
4900007,4692518050,46989310,1,product quality,negative,2023-08-19
8024214,9408428,31456752,1,delivery,positive,2024-08-12
3972829,8766330526,85907588,1,product quality,negative,2024-03-21
7795054,9221423039,42208242,2,customer service,positive,2024-01-12
2308622,4268661538,22694456,1,customer service,positive,2023-11-10
1603047,1378809665,52409516,3,delivery,negative,2024-03-31
4819549,4917941248,83701325,2,,neutral,2023-09-26
7746441,5132792285,19080489,3,customer service,positive,2024-07-20
9251398,3776678112,34655710,2,delivery,positive,2023-10-11
6687072,6940411801,59009727,3,customer service,neutral,2024-10-22
2163358,7422521525,92509376,1,product quality,neutral,2024-08-30
8836456,4419022028,23961725,2,product quality,neutral,2024-09-02
5169467,8016651984,90745023,4,delivery,neutral,2024-10-13
3667498,2361722422,89412038,1,product quality,negative,2023-03-12
4009881,1001453982,34668988,3,delivery,neutral,2024-10-27
98663,9093918346,74038361,4,app experience,negative,2024-07-08
1062711,3969014433,61982521,3,app experience,neutral,2024-10-28
5364138,9684561720,61121421,5,customer service,positive,2024-04-04
8695298,7031115362,27878182,5,customer service,negative,2023-02-06
9327414,8204766849,76020843,1,delivery,neutral,2024-07-10
9684063,2785412612,60210778,4,customer service,positive,2023-07-07
7675201,2624138741,31718565,3,customer service,negative,2024-10-08
4730546,748376248,66766629,2,,negative,2024-04-11
4022827,6096787440,25128143,2,product quality,negative,2023-02-21
7180248,8787660233,90586029,4,,negative,2024-03-21
2486239,3845481278,63870636,2,product quality,neutral,2023-05-18
6165350,4636134267,57642258,2,app experience,negative,2023-05-31
1410361,4538825340,45700739,1,app experience,neutral,2023-08-21
5905399,4553101047,39301587,1,delivery,neutral,2023-11-28
5868626,2193853405,42208242,5,app experience,neutral,2023-12-08
9439816,1642059453,7378768,3,delivery,negative,2023-09-19
3708995,5890339330,2188994,4,app experience,neutral,2024-05-31
1670300,313663478,6959437,2,product quality,negative,2025-02-27
7032178,8591576320,79916464,2,product quality,neutral,2023-11-16
7648056,4728104591,31389750,3,delivery,neutral,2024-06-24
7815295,8276401643,88252625,2,customer service,negative,2024-11-21
862586,8709694061,6724509,1,product quality,negative,2023-12-18
5980183,4080156881,97770901,4,app experience,neutral,2024-08-25
7082273,7485829116,49050014,4,customer service,negative,2023-01-14
9799066,7378865582,30643619,2,delivery,positive,2023-07-09
2038929,335575667,32929817,5,app experience,positive,2024-01-14
2730011,1621109077,87450286,4,customer service,positive,2025-01-25
6005897,7468088555,21697638,2,delivery,positive,2023-10-08
3703483,3676517886,57505804,3,delivery,negative,2023-07-07
1832641,1746921111,56604077,3,customer service,negative,2023-09-16
2337523,7774691391,42514124,5,delivery,negative,2023-04-26
3189619,8220678247,63858550,2,product quality,negative,2023-11-11
4330280,6048604080,98218863,5,app experience,neutral,2024-12-07
1577339,8545716586,98540377,2,customer service,positive,2024-03-01
898054,530870056,39140039,1,app experience,neutral,2024-06-27
4292010,4055690435,15568831,5,customer service,negative,2024-04-10
8449694,7096530350,97411107,5,delivery,negative,2024-07-11
9915723,7083649345,75464725,2,product quality,negative,2024-02-05
2114281,836457367,2365348,2,delivery,positive,2023-10-22
8423662,7698126312,1705969,1,app experience,positive,2023-07-01
4302093,2267297760,5754255,1,delivery,negative,2023-12-28
1095546,1717841423,87954926,5,app experience,positive,2024-04-13
9739784,4330597536,40563029,3,product quality,neutral,2023-08-25
2810553,3687593721,61121421,5,app experience,positive,2023-06-12
7045900,6660740926,119099,1,product quality,neutral,2023-04-06
7781934,9439713009,4439806,1,app experience,neutral,2024-04-01
8155247,5281121057,67908555,3,customer service,neutral,2024-10-05
36734,7044351561,91024604,3,customer service,positive,2024-05-30
3934685,9121393476,57896058,2,app experience,positive,2024-08-21
7875986,7202170939,50518311,1,product quality,neutral,2023-04-27
4972130,1429047127,18465047,5,delivery,negative,2024-11-22
7125025,8551965787,8383197,4,delivery,neutral,2023-03-10
6594513,6756882357,83155219,1,delivery,positive,2023-11-02
7553489,618929241,53624677,4,delivery,positive,2023-07-09
2700168,9711157887,46615831,1,product quality,negative,2024-04-11
5396526,354149805,41164215,3,product quality,negative,2024-01-19
116114,231328814,25287111,2,product quality,neutral,2024-02-07
8543930,523916986,66761643,2,app experience,positive,2024-03-11
6623371,1930887811,12302179,5,delivery,positive,2024-07-01
7617381,9958741781,95971469,1,product quality,negative,2025-03-22
6178535,6727230123,26303194,4,customer service,neutral,2024-04-21
536884,9487368442,50899600,1,product quality,negative,2023-05-31
5775016,671459763,50630016,2,app experience,positive,2023-11-29
7766800,9129957352,95971469,2,customer service,positive,2023-06-09
6100953,9206073690,19425804,5,app experience,negative,2023-10-23
7974999,5587148302,32635818,1,delivery,negative,2023-05-31
4439352,6936256414,72263318,4,delivery,negative,2024-03-29
6182243,3341228576,91196901,1,app experience,neutral,2024-12-10
5015866,4817323453,75028268,1,delivery,neutral,2024-09-23
8681276,1163454835,50392139,3,delivery,positive,2024-11-28
4171371,5236061455,48158494,3,delivery,positive,2023-06-24
9843759,5982829268,90038364,2,app experience,neutral,2024-10-16
9606032,1901688056,16780752,2,delivery,negative,2023-10-21
3610647,5936051107,83304462,5,customer service,positive,2024-01-25
5320451,3018272105,18465047,4,delivery,positive,2024-03-31
4900513,3656191983,59252433,1,delivery,negative,2024-09-16
7132499,5186692805,97678578,1,product quality,negative,2024-02-14
3936767,7281243151,13581527,1,delivery,positive,2024-09-05
7533254,7906004940,65963876,2,app experience,negative,2024-07-14
9040178,6354703603,63310076,4,app experience,neutral,2024-07-31
9826484,6444064733,80571942,3,customer service,neutral,2024-10-24
1283439,2405783093,36428139,5,delivery,negative,2023-02-07
4515869,63363146,16410155,4,customer service,negative,2024-02-25
5066195,7040313500,90298394,1,product quality,negative,2025-01-04
3144588,5844807259,45477575,2,delivery,neutral,2024-10-08
2126245,1931703221,62917794,2,app experience,positive,2023-04-30
5185084,3525336030,89998489,1,delivery,negative,2023-01-30
5237621,4359807852,81136091,4,delivery,neutral,2023-08-13
2781549,6946959356,13963450,1,delivery,negative,2023-07-23
3137059,782338627,73639935,2,delivery,neutral,2023-02-04
6271615,4942714391,25294147,3,customer service,negative,2023-07-30
3100765,919307194,11928321,1,customer service,positive,2024-12-29
8596369,6509263423,29324437,4,delivery,negative,2023-08-10
4183533,7200105089,24845814,2,product quality,negative,2023-04-25
8714597,7120372196,40727086,1,customer service,positive,2024-05-21
974082,8710393245,32564478,4,customer service,negative,2024-06-30
6242756,8862036450,7228206,4,delivery,negative,2024-04-21
636361,2087769338,8536503,3,delivery,negative,2024-01-19
7701760,3349267712,85354059,4,app experience,neutral,2024-02-25
725200,1689937124,21701991,4,delivery,neutral,2023-04-08
1065233,4498769995,84275450,4,delivery,negative,2024-11-01
923591,3729771871,79592021,3,delivery,neutral,2023-04-11
8266186,9065518834,61877649,5,customer service,neutral,2024-05-04
5046110,7524465290,22851478,5,delivery,negative,2023-09-24
6408690,2319921666,97150234,2,delivery,negative,2024-11-23
6929357,9541612277,5001749,2,delivery,positive,2024-08-23
887817,6303548068,31846190,2,app experience,positive,2023-02-07
2487142,5867651793,64197854,3,customer service,neutral,2025-02-21
8316237,6405947025,19375332,2,product quality,negative,2024-05-10
6768345,2150790907,12655794,5,app experience,positive,2024-03-02
1735575,212856641,51994597,5,delivery,negative,2024-02-18
8931519,1686508921,47215976,1,product quality,negative,2024-04-05
7882585,5879579208,41261495,5,customer service,positive,2024-12-17
18528,1882682579,44050697,3,,positive,2024-12-10
3845304,8370410622,10663246,5,app experience,negative,2024-03-12
2833626,368599691,44030130,1,product quality,neutral,2023-09-24
7811505,9282982332,97873848,4,delivery,negative,2023-11-09
7543481,4874880100,67271824,1,product quality,negative,2024-10-09
3756001,102639985,40392019,2,customer service,neutral,2024-04-24
2165093,5288207551,53299455,1,customer service,negative,2023-07-24
1060322,693932743,57658033,2,customer service,neutral,2023-08-10
1258471,2325405669,20834589,1,product quality,negative,2023-08-10
2626278,8152364696,90665975,2,delivery,negative,2024-06-16
9872966,7682359398,36833857,2,product quality,neutral,2023-04-11
7008107,1742951029,95371787,2,delivery,negative,2023-08-04
2639177,4799787645,71905368,1,product quality,negative,2023-07-29
8577018,8498666384,37556526,1,product quality,negative,2024-02-28
4654856,5013572642,73363613,5,delivery,positive,2024-06-11
5848863,8403006958,59398136,2,delivery,negative,2024-12-03
8352349,4688831157,13071673,3,delivery,negative,2023-07-22
4503642,394578210,88067569,1,app experience,negative,2023-03-04
8574659,8681711802,36833857,4,delivery,positive,2023-05-12
955766,9311399064,20238921,2,delivery,negative,2024-02-20
2446665,2620581496,63092485,3,customer service,negative,2023-03-07
9733548,5116898322,73377004,5,delivery,negative,2024-11-05
8593846,5995819849,34787383,1,customer service,neutral,2024-09-01
7669095,7690500286,35349582,5,app experience,neutral,2024-11-26
3679449,6107283203,87444738,3,customer service,positive,2023-04-12
4379662,3170417508,85561151,3,delivery,negative,2024-09-07
1224148,805682701,33481252,2,app experience,neutral,2023-12-02
5274214,8960508625,20163931,1,delivery,neutral,2024-08-11
6427792,5580397726,62243869,4,delivery,negative,2024-07-12
377737,1506599381,77345018,3,app experience,negative,2024-11-27
8721062,8424478165,27416314,5,delivery,neutral,2024-12-31
6684472,6083333956,45028365,4,delivery,negative,2023-10-19
337769,9611327860,6335221,3,product quality,negative,2023-09-26
6031085,9539444766,97873848,5,delivery,neutral,2023-09-15
5641000,756168939,54923640,5,customer service,positive,2023-11-04
3384833,7762624518,22738465,2,app experience,positive,2024-03-07
1858489,3681781563,4940671,5,customer service,positive,2024-06-30
7964081,1571085226,78961097,3,customer service,positive,2023-06-09
1832317,4244306883,2584499,1,customer service,negative,2023-07-22
1973642,7333141591,69415494,1,product quality,neutral,2024-05-13
5785721,1199945706,70867736,2,delivery,negative,2024-05-08
4808392,5895644119,1603358,1,customer service,positive,2023-07-05
9000862,7112919210,55693909,1,customer service,positive,2024-01-17
7286626,8315937318,64497538,4,delivery,neutral,2023-07-18
4616277,5331800057,65488134,2,app experience,neutral,2023-11-26
6364272,5989265505,62742797,3,app experience,negative,2024-01-13
1779847,7906361274,96795047,2,delivery,negative,2023-04-14
5192691,6312476146,35988028,2,product quality,negative,2023-07-23
6263133,9436272631,44410149,3,delivery,negative,2024-12-07
1396040,8289791792,61516967,4,app experience,positive,2024-02-22
9416879,7659532788,22112867,2,customer service,neutral,2023-04-20
57956,1498157233,19180962,2,customer service,neutral,2023-10-28
7625401,8560951754,954629,1,product quality,negative,2024-10-06
1314891,8764192824,64823226,2,delivery,neutral,2024-08-13
3930672,1900542981,11254582,1,product quality,negative,2023-08-13
8418449,9445683691,41878908,3,delivery,negative,2024-11-27
2137479,7719808335,48358028,4,customer service,positive,2024-12-04
4820620,4865644960,50484778,3,customer service,positive,2024-10-18
8062208,6518276143,70965437,2,delivery,neutral,2023-12-03
2808252,2211459584,73869823,1,product quality,negative,2024-05-05
4351236,6811633572,7728406,1,delivery,negative,2024-01-27
2683251,1821573240,32019725,3,delivery,negative,2023-04-28
6037851,8848227434,12988801,5,app experience,negative,2024-06-13
8939811,7812276711,67465084,2,product quality,neutral,2024-11-18
2115852,939966106,42012717,3,app experience,negative,2024-10-06
6108696,4099108156,24144240,2,product quality,negative,2024-06-16
9295353,5684182622,29095552,4,customer service,negative,2023-09-19
2566372,4916740946,69240186,2,customer service,neutral,2023-06-16
8066722,9732307600,81757554,3,customer service,positive,2024-11-28
8796276,9280329883,60904312,,,,
7679222,4284285927,92843141,3,product quality,neutral,2023-05-21
562344,8701796,14479168,4,app experience,neutral,2024-12-09
5323283,6834734512,40727086,5,app experience,neutral,2023-05-14
8867273,7127377458,99406165,1,delivery,negative,2023-09-08
3594983,4754481356,84161531,3,product quality,negative,2023-09-19
9522230,4726007482,93924203,1,product quality,neutral,2024-05-17
1044294,2320560482,27709218,3,customer service,positive,2023-04-30
9900587,1456550348,39674723,4,delivery,negative,2024-01-28
2091797,5370744569,61522288,2,delivery,negative,2024-07-04
8958766,5819887962,49433260,1,customer service,positive,2023-10-15
5477160,1929465827,19556566,1,app experience,neutral,2024-08-31
4943115,9430139302,59329145,1,delivery,positive,2024-02-11
4842110,3632715912,66135710,5,app experience,neutral,2024-09-06
8125083,3356214803,66655397,1,product quality,negative,2023-10-18
8349855,2277864850,73377004,2,product quality,negative,2023-10-03
7997985,1754472592,33331259,1,delivery,negative,2023-01-10
3248115,1833208408,49881540,2,delivery,negative,2024-03-20
1831625,6567954047,21809858,1,customer service,neutral,2025-01-26
3878247,9409585531,2414265,4,app experience,positive,2024-03-09
7114766,731371161,57566548,3,product quality,negative,2023-07-20
3188195,7863496069,63802820,2,customer service,positive,2023-09-10
1325935,9043955242,92123198,3,delivery,positive,2023-09-10
1310100,8257564936,15897933,4,delivery,negative,2023-08-17
4500794,7487631571,77397957,3,product quality,neutral,2024-09-11
8676486,4243307535,8886587,4,delivery,negative,2023-10-20
4932119,5490221933,41155125,4,delivery,neutral,2023-06-24
7156102,577600718,72857290,1,product quality,negative,2024-12-01
3269889,1815462789,47618810,2,customer service,negative,2024-11-22
412937,896786012,99156138,1,product quality,neutral,2024-09-08
5476835,2610552179,98225598,5,customer service,neutral,2023-02-05
367880,6244718082,2400009,1,product quality,negative,2024-06-12
6494912,1837634871,98241853,5,customer service,negative,2024-01-02
4101509,8684571382,94033330,2,delivery,negative,2023-07-11
7816849,1659181364,27513158,1,app experience,neutral,2024-08-19
3620647,5626641031,65426878,2,product quality,neutral,2024-03-13
8436976,1589326447,77961205,2,customer service,positive,2023-07-10
8409823,5018325783,52862822,2,delivery,positive,2024-06-30
1366425,5111073873,75984768,,,,
9997264,5953426781,79135318,1,product quality,neutral,2024-10-31
5746169,8966870214,59518795,4,customer service,neutral,2023-10-10
9063564,6962915277,54748429,4,delivery,negative,2024-06-04
1263164,4309308088,18642306,5,delivery,negative,2023-05-03
5205212,5391068200,68159723,5,delivery,neutral,2023-11-27
9794768,4394681222,80517784,3,delivery,negative,2025-02-14
3379600,4791895461,63793401,3,customer service,negative,2024-04-27
8346187,7272011740,54139038,1,product quality,negative,2024-03-12
6743836,87784691,92583164,2,product quality,negative,2023-10-29
3430403,4939105270,2164524,4,customer service,neutral,2023-10-03
9779614,4622303035,55060796,5,app experience,negative,2023-12-29
4783620,3460208027,78725001,2,delivery,positive,2024-11-13
