order_id,delivery_partner_id,distance_km
8358703267,47723,3.45
1608084881,38092,1.86
2744486953,59839,4.14
3036885153,28150,0.79
7335148205,54244,1.6
2356580295,58531,3.35
8999547266,80008,4.14
3094439783,72382,1.84
2753579193,13373,1.24
7683077217,74017,2.16
2366099898,5230,2.51
1252810532,63346,1.13
6493039553,79356,4.33
9274842886,68120,1.83
8255275254,33069,0.93
2136873695,40846,1.41
3253225736,22694,1.95
7712604853,645,1.48
5698803942,38462,1.78
4393804577,20781,4.67
9307961643,69847,3.95
14103943,25400,2.36
4183595096,5568,2.36
9915365099,36218,1.09
7979108696,67463,4.75
8756485728,43987,4.73
4859441294,6040,4.36
8100291984,70176,3.34
7825714018,92931,1.68
1785144322,27342,3.1
242240959,62828,2.15
3527621284,24006,1.46
2254856113,58706,2.46
4295420935,81922,1.26
8739415992,88278,1.32
2123879653,87546,2.34
1054974834,12315,2.36
6660596550,22021,3.67
1633238374,37968,2.31
8133246330,14324,0.6
4696656818,95505,1.91
7590214417,98898,1.63
1736212920,59462,1.68
4507702369,25049,4.05
6458765046,23030,4.18
47953423,90878,1.88
1263714922,33460,4.13
2061768860,13006,4.71
4264335652,66568,2.57
3087181728,27119,1.1
599772156,62467,2.77
6074313668,11276,1.61
5497551107,19502,3.64
9102202025,65234,0.88
8794436743,10214,1.14
3299603042,94982,2.9
243077069,94987,3.63
6749594412,6570,2.73
5378344982,83534,3.38
9103834515,30973,2.47
6237437720,29950,1.37
2719670578,75330,4.73
2748681349,464,2.99
9851618724,73930,4.91
7013533376,53934,0.78
9727047029,92601,3.34
1191540022,72969,1.82
5733572517,33195,3.48
9647928644,25971,0.9
9696598689,54430,4.6
1091207520,29429,2.76
7995971909,92899,4.25
6077755741,40233,2.49
1240745644,53221,1.14
1397810713,11268,1.6
5149614189,10265,3.96
7453349798,63046,4.58
7570986632,55977,3.33
5292931220,1662,4.37
2654499230,38789,1.81
2327587597,44056,4.1
5852189277,95197,0.98
8943211530,24417,2.35
3305649506,404,2.21
538997323,68926,1.9
2966187610,28872,3.73
866693541,47194,3.94
440721658,90194,2.99
2084323012,79429,4.6
4876314410,99870,1.84
2401282648,38150,1.05
2117291471,73647,1.95
5455295163,70293,0.59
3219761206,25134,2.6
7423918026,14790,0.97
1793817443,53816,2.48
2644609220,43073,1.16
1353492780,38772,1.28
1230061693,32382,2.85
6299572675,51388,1.63
5956863364,6378,3.25
6788884093,53748,1.02
6120799223,7467,4.14
3892854030,14424,3.22
1883324334,36776,4.39
4541530278,9182,4.13
8807380767,62692,2.17
5865396281,95971,1.04
340451825,47152,3.79
3327784606,19928,1.91
5990129875,94600,2.82
8808930721,29750,2.36
8116880443,19975,2.35
9933926720,87199,3.62
776562418,38320,3.05
6105793582,46350,1.91
9247779866,5188,2.75
5456672526,21356,3.99
6676994910,79068,4.47
9353512235,32312,0.75
6539196955,44716,2.92
7886908865,34483,2.69
7548844176,82860,2.49
3375735380,70000,1.31
32604190,60196,4.49
5731985133,43899,2.56
7586577278,97897,0.77
7765930124,55007,2.62
299059193,88355,4.76
135053432,29782,3.66
9618593702,57144,1.03
2802699236,18183,2.88
2044567188,87638,4.05
913489768,92300,2.19
6856986497,55218,1.69
7292898570,88703,4.4
6223087303,8124,0.89
403352765,83523,3.67
7004560997,73176,4.78
8159868515,62375,4.18
8854320668,74961,1.71
2285302205,96870,2.82
5160584867,71087,4.58
4314105605,20540,4.29
9895756835,70732,2.18
1975300826,84506,4.77
2214666083,85027,3.24
4735339432,49478,3.33
9863540120,29135,2.41
8789376461,70720,4.37
4784591220,6251,0.52
6759658833,4233,1.76
1241631129,95532,0.77
8803314647,98246,1.44
1016410657,98504,3.13
8284240513,59760,0.57
343239069,23690,1.1
3941137932,73638,3.67
8955573840,42461,4.61
6832435511,33260,4.42
3014319697,11218,1.13
7367717333,54707,0.62
9389677233,34925,4.47
2929883167,97076,2.6
9045592834,47395,4.52
7128308885,48388,3.56
2060028411,87806,1.55
3856301920,57805,1.88
7248479077,81690,2.23
2738466605,80973,0.57
9801353230,97442,0.75
2103613260,21195,3.53
7624166218,20790,4.56
4692680597,35371,3.77
2028074931,63636,4.81
6247819401,7912,4.48
6299879620,8965,4.94
3398014747,32690,3.48
4526087670,23919,4.14
4473653758,63804,4.12
1286821727,97332,4.57
5566617391,63829,4.73
6630935939,87804,3.34
8676443273,91222,3.6
439562091,81799,1.95
7361440096,94957,1.09
2480611325,78792,0.8
5091640382,10930,2.28
1443292147,37003,2.26
3342653518,49750,0.79
3836073957,70427,3.2
4192669219,44206,4.28
6922121165,75795,0.68
4850653474,50658,3.96
1229660813,35201,1.31
5194396051,9121,1.52
8971899775,17588,2.15
5619049608,86750,4.69
9943996342,55860,1.53
4548721519,26714,4.85
6211537502,99208,1.39
347093563,27801,3.88
1855924568,17039,3.34
5914484553,74330,0.75
8068903161,60117,2.88
2147159735,11051,4.83
9006983686,48159,2.49
7606134274,31574,0.52
4034750827,68331,4.34
851062565,32026,0.95
4283323746,78455,1.35
7842390585,98082,3.12
2449548943,23429,3.28
7067924535,39985,3.87
1602291242,79235,0.67
7067630786,25395,0.97
9726762425,32062,1.89
1129887168,35560,3.92
3371892236,31710,2.18
6532953824,1025,3.77
252964377,41128,4.34
6270495384,10368,4.21
2450770184,71871,3.91
7543192113,82419,3.49
9890817032,69033,4.13
183165359,57165,2.97
2136907826,16756,4
2801605687,14972,4.41
8869292457,15395,1.29
5414471648,60303,1.07
7827370415,59261,4.63
7216662926,71646,2.65
349410429,20170,3.42
8512030806,64640,2.62
8003807551,76918,1.61
274320517,53245,2.96
2150447285,23570,1.51
5089385450,51224,3.65
8622799862,87205,1.37
2773034272,69257,4.06
4028266143,2633,1.37
9691888826,45204,3.32
8891340263,69702,1.37
1149293318,36971,2.23
1288695184,20473,2.66
5229336544,91261,1.08
196885435,22558,2.91
6961457996,79623,1.53
5059907679,10255,1.39
9046226901,45262,0.88
515408216,85348,0.91
9048597167,24877,4.08
4308216668,36727,4.65
8671875127,15112,4.82
9622968817,45135,3.48
7832599414,51384,2.92
5533307028,56686,3.92
752185231,5165,0.92
5859787209,76845,1.92
1736713150,19501,1.45
3620570172,35025,3.85
5758119413,72740,1.36
2204489775,79497,4.87
5881059783,75665,0.74
9475167773,44817,4.92
4635228647,88768,1.4
8394536341,97145,1.2
4726427550,66248,3.09
5387935727,94937,4.69
1886705751,97590,3.13
4224014067,53348,3.33
8726515908,68903,1.45
7388091459,64324,4.32
9320256091,42510,0.88
3872093894,94703,0.79
992848455,77210,1.53
4458723519,66237,2.32
7755662096,39318,0.94
5779793224,66680,2
8253576531,31219,2.25
4993169316,25105,2.68
828017545,1921,4.07
2012368621,70216,4.14
6603205997,30506,1.14
833581472,7924,1.2
8755782101,43429,2.55
1049830215,525,4.98
2399383238,38443,3.96
143399998,24612,3.42
2444273306,65109,4.99
1309618968,29830,4.64
3972788794,12838,2.95
2356073413,43363,1.33
3775683944,43490,3.9
8994776653,42895,0.69
8124075720,77902,2.76
5534171862,47319,2.68
4825558658,69839,1.64
1541676341,65569,4.7
5360755658,13204,0.98
844328418,21982,4.68
1843468816,8630,1.23
3771484570,12214,2.61
2458783424,20118,3.63
2272849018,46289,3.71
8549503132,86962,4.63
4032847942,32388,2.67
8224665612,37229,2.66
8007222259,14904,2.77
3522030676,61126,2.38
3224743071,43,4.4
7474790671,97794,2.19
7884745950,90525,0.6
8269502930,11674,4.93
985347383,85773,1.44
5932091553,14918,4.06
69932727,15976,1.82
2715027145,81723,4
5234261944,42968,2.11
2818967815,39675,4
1598213217,41761,4.73
9087747856,35148,0.69
9606925547,22049,4.3
9866554851,82357,2.61
3719294769,918,3.03
3576529840,40696,3.58
5478986113,64855,3.47
6724582316,87179,1.47
4391559649,86088,0.53
9530258400,36249,4.16
609162117,81927,1.8
755143077,18005,1.12
5239439928,25997,2.22
1328248068,27695,0.85
1440606577,10954,1.04
8884389971,82326,4.32
7307977336,93785,1.74
5953535252,18950,1.2
6133025410,11126,3.41
798088726,53764,1.51
3372412988,56993,1.33
4910060567,19589,3.42
8708211566,4219,3.65
2126853184,9528,2.61
4390795259,28675,4.26
9030686359,24142,4.03
8565611606,37301,0.75
6782020758,83133,4.61
561884159,64474,3.3
2767430579,16851,2.66
5934372451,81095,4.74
6833977302,66274,1.41
8396649871,66543,4.59
1937188757,55848,4.83
3142198801,7052,4.85
6087109745,77386,2.32
8895262247,44279,4.62
5138524153,44843,3.63
9789995549,12282,1.37
7485459856,77052,2.58
4033626537,15034,1.88
9370915142,53012,3.06
7211325894,9731,2.43
3482827003,79094,1.16
6656246719,29942,2.61
6092663288,67487,1.38
9346041594,29892,1.78
9105127475,74365,3.03
6120818381,30114,0.87
5174370629,60359,2.4
3244930036,88104,2.64
2976493998,73434,0.83
7971593791,41540,2.44
4052544342,48904,1.7
6264003424,73469,2.75
3436107152,6379,3.98
8546631319,91729,3.23
640960551,25009,4.95
1141173434,62363,4.69
528309380,62555,1.73
2387509904,89577,4.53
6791931269,51873,1.67
4063689432,72992,2.59
1206887762,20391,4.48
6409437174,9955,4.46
1355164713,7902,2.79
2604772138,8171,0.84
5868093790,30003,4.17
10161194,58293,4.44
8930380639,4457,1.41
2247940574,67154,1.35
6190907327,9720,3.61
127277515,87204,4.27
8209093135,43473,1.97
4419380079,19632,2.21
2954606845,96117,2.33
5128739359,37108,1.39
8183315245,14135,4.56
8820606892,75354,4.45
7779228340,57356,0.56
8459230018,26266,1.37
7060468800,76511,1.4
218821567,71006,3.81
7795766861,32999,4.37
4285804383,90470,2.97
5961051248,69003,4.38
5630323534,5799,2.98
4642824835,42958,4.52
3060527554,55714,4.74
4048252396,94706,3.27
1271431612,48259,3.85
8981940261,56327,1.65
3896239510,63917,1.08
711316410,6620,3.77
9863502398,30168,4.82
293770293,80022,1.6
890800429,4235,1.96
1270503169,87390,3.38
168180571,41985,3.79
111296281,6245,3.1
7329085364,35350,2.96
1129130498,63048,3.89
996939836,71808,0.95
8263379807,1156,2.43
5735975899,74786,1.19
9651034668,69245,1.87
3103539793,460,4.13
1611921781,14763,3.19
7532381028,72118,2.64
7803665404,41752,3.19
466184886,95724,1.58
4692518050,33265,1.14
9408428,76392,2.17
8766330526,98295,1.09
9221423039,54403,4.51
4268661538,33402,2.42
1378809665,27819,1.73
4917941248,86288,0.93
5132792285,10112,3.57
3776678112,48559,2.47
6940411801,4371,3.53
7422521525,706,3.95
4419022028,44847,2.78
8016651984,19538,0.76
2361722422,89265,1.43
1001453982,611,0.92
9093918346,65217,4.8
3969014433,62397,4.93
9684561720,53523,1.14
7031115362,93983,3.41
8204766849,1679,4.73
2785412612,96984,4.99
2624138741,2332,3.37
748376248,12777,3.47
6096787440,91233,4.01
8787660233,58570,3.34
3845481278,76640,4.74
4636134267,75957,1.03
4538825340,53653,2.94
4553101047,32873,4.88
2193853405,61506,3.54
1642059453,58385,3.07
5890339330,84178,3.81
313663478,65113,1.45
8591576320,39993,3.5
4728104591,87703,4.27
8276401643,18608,2.78
8709694061,70333,3.64
4080156881,11130,1.62
7485829116,71081,0.88
7378865582,44634,3.36
335575667,2018,3.15
1621109077,83040,1.18
7468088555,80809,4.93
3676517886,82211,4.83
1746921111,82913,0.83
7774691391,34427,3.75
8220678247,13272,2.72
6048604080,90276,1.33
8545716586,72311,0.89
530870056,48704,2.27
4055690435,25984,3.9
7096530350,13756,2.56
7083649345,44505,4.36
836457367,81718,2.04
7698126312,58953,3.14
2267297760,85720,1.84
1717841423,56322,2.36
4330597536,26934,1.95
3687593721,22476,1.33
6660740926,50382,4.87
9439713009,8281,3.4
5281121057,14666,4.11
7044351561,50051,2.09
9121393476,14938,3.85
7202170939,5907,4.22
1429047127,53462,3.25
8551965787,97423,2.64
6756882357,20722,3
618929241,78204,1.01
9711157887,5779,4.03
354149805,99775,0.84
231328814,47916,4.71
523916986,35635,0.89
1930887811,30771,4.36
9958741781,94839,2.52
6727230123,77576,2.72
9487368442,38330,2.01
671459763,65075,2.78
9129957352,65283,1.25
9206073690,35739,4.94
5587148302,6600,1.87
6936256414,11559,1.21
3341228576,49279,2.11
4817323453,73349,1.96
1163454835,53545,2.82
5236061455,14592,4.84
5982829268,97197,1.56
1901688056,13115,4.41
5936051107,63513,4.52
3018272105,51005,4.37
3656191983,4230,4.99
5186692805,12223,3.88
7281243151,3056,4.15
7906004940,47649,4.5
6354703603,3515,3.2
6444064733,17550,2.5
2405783093,70069,2.13
63363146,89996,1.26
7040313500,22828,3.06
5844807259,56643,2.95
1931703221,60906,3.71
3525336030,2314,4.32
4359807852,82810,1.95
6946959356,88906,1.27
782338627,50557,3.34
4942714391,44975,0.66
919307194,86545,4.66
6509263423,87487,0.91
7200105089,74324,4.3
7120372196,9785,4.32
8710393245,79417,4.18
8862036450,59711,3.06
2087769338,68170,3.33
3349267712,58986,2.46
1689937124,14563,2.48
4498769995,38919,1.68
3729771871,32626,4.95
9065518834,93566,0.57
7524465290,93477,2.9
2319921666,4851,1.97
9541612277,43452,3.14
6303548068,40567,2.89
5867651793,84411,4.61
6405947025,29228,3.2
2150790907,37465,4.13
212856641,86373,2.66
1686508921,37806,1.62
5879579208,29566,0.85
1882682579,78512,3.81
8370410622,10210,2.24
368599691,57291,2.3
9282982332,21658,1.07
4874880100,81596,0.83
102639985,25125,3.7
5288207551,64001,2.52
693932743,34625,4.2
2325405669,53132,0.99
8152364696,50040,2.01
7682359398,70975,1.67
1742951029,62055,2.67
4799787645,61740,3.46
8498666384,94061,4.33
5013572642,90675,3.25
8403006958,22292,3.65
4688831157,75752,1.4
394578210,91958,0.68
8681711802,50,4.75
9311399064,91086,1.16
2620581496,38634,3.47
5116898322,93289,1.52
5995819849,2395,1.18
7690500286,39966,2.14
6107283203,21522,1.08
3170417508,30064,4.22
805682701,84695,4.98
8960508625,57297,1.17
5580397726,64619,3.75
1506599381,19253,3.36
8424478165,37654,1.52
6083333956,34580,2.12
9611327860,25443,2.56
9539444766,94753,2.89
756168939,69292,1.21
7762624518,56407,4
3681781563,41664,3.37
1571085226,35840,4.62
4244306883,94771,2.9
7333141591,1610,0.8
1199945706,30489,3.13
5895644119,6452,2.16
7112919210,58625,3.88
8315937318,35071,3.07
5331800057,39782,4.9
5989265505,11502,1.78
7906361274,44821,1.97
6312476146,87880,2.18
9436272631,82287,4.78
8289791792,70314,2.33
7659532788,62888,3.26
1498157233,13716,0.96
8560951754,55642,0.99
8764192824,34121,1.34
1900542981,82683,1.16
9445683691,70620,4.53
7719808335,80882,2.74
4865644960,11250,3.91
6518276143,99506,1.5
2211459584,69281,4.19
6811633572,49915,2.15
1821573240,45208,4.66
8848227434,74756,4.94
7812276711,60140,2.45
939966106,267,2.05
4099108156,21877,0.91
5684182622,6390,2.04
4916740946,11753,1.38
9732307600,91547,4.44
9280329883,44108,2.35
4284285927,29343,1.4
8701796,41266,4.97
6834734512,76817,4.75
7127377458,9342,3.89
4754481356,49314,3.5
4726007482,36892,2.57
2320560482,7285,3.15
1456550348,97265,1.19
5370744569,32084,3.16
5819887962,85744,2.97
1929465827,8263,4.51
9430139302,90056,2.53
3632715912,72130,0.8
3356214803,83239,2.84
2277864850,7967,4.13
1754472592,12994,2.88
1833208408,91091,2.48
6567954047,7493,0.53
9409585531,16318,4.52
731371161,78728,0.77
7863496069,11754,4.5
9043955242,89325,2.64
8257564936,84555,3.94
7487631571,54412,3.79
4243307535,18181,3.93
5490221933,47119,4.5
577600718,15216,0.87
1815462789,62423,2.81
896786012,63700,1.61
2610552179,21304,1.91
6244718082,9658,4.95
1837634871,26621,1.27
8684571382,19722,3.84
1659181364,4115,1
5626641031,65770,1.12
1589326447,83945,1.75
5018325783,41888,1.96
5111073873,77796,2.5
5953426781,21723,3.95
8966870214,25007,2.15
6962915277,16407,1.07
4309308088,44969,2.27
5391068200,79700,4.94
4394681222,92464,1.8
4791895461,38858,2.47
7272011740,42857,4.2
87784691,88685,4.58
4939105270,84293,3.43
4622303035,26126,2.53
3460208027,75868,1.9
2548125971,41755,4.48
2390111460,36389,4.29
8309485249,3729,3.55
8322543480,94614,4.99
2819200158,58827,1.95
7087151227,25423,2.61
6704234561,91747,1.81
6998410196,97976,1.53
707035635,71996,4.33
543400704,60474,1.06
3604694195,6583,0.64
3560549947,87552,4.06
9982178143,53810,3.86
1423646541,19293,1.73
7441941402,79767,3.22
8395661807,9665,0.61
5480656353,34982,3.58
4561602092,28344,3.44
1695982633,44739,0.65
6309447153,52804,4.09
4796733514,22316,1.07
2858966982,5328,3.77
6948607495,47202,2
4959271803,52469,2.07
5669689881,17862,4.57
5352265711,73582,1.05
5498551836,65877,2.78
6556845822,47070,1.46
5167008199,26989,2.76
966294309,92606,2.48
3163611427,67659,1.11
203136866,676,0.74
1815555165,3304,3.61
1874499212,88852,3.16
4012779165,59519,3.74
3669023899,289,4.1
9296381620,93839,3.27
2725513934,27735,0.65
5564338561,99128,3.96
4701778121,18398,1.24
9529272337,34837,2.06
869910650,45055,4.69
2127080399,55501,1.72
3547439109,91588,2.46
997535715,35602,4.02
2442453181,21860,4.46
1182120536,6560,2.91
2819297954,93978,0.52
9870956079,42784,3.76
6032675432,29641,4.47
329790912,43584,2.32
6459815532,10758,1.63
9214523757,45153,4.86
9450279027,31584,4.62
6265551101,43283,1.46
4138526838,24981,3.73
8005579633,98172,1.66
3442984170,52151,3.2
8711550413,15340,3.32
2509593585,87829,2.85
6126557370,37656,0.68
9876119035,83597,3.58
3739042166,52760,4.28
7938944124,43293,4.82
506804807,29740,3.71
3577900599,32303,1.71
8337599633,23191,2.04
8611745429,97499,1.3
2990223879,2555,2.77
52324496,54293,2.39
6594929133,30251,0.65
2480235830,58919,4.28
9667072962,31515,3.97
277700053,29553,4.98
5691623788,3949,1.63
6845696161,77587,1.83
4098488449,5718,2.85
5653623743,59281,1.2
6416399784,31405,1.32
4365565386,24899,1.5
6423269418,67311,1.78
1020534590,16201,4.37
4015289878,53358,1.79
9959668334,81433,1.31
8054387790,66757,1.95
4795344310,34016,0.93
2205862234,68306,2.33
4686249863,34524,2.6
1270524770,95994,3.7
5743550453,95126,1.21
5309699078,65578,0.51
7565768030,54027,0.73
3210260715,12745,3.86
6657245289,45050,2.38
7854526965,53207,4.21
2770948451,81011,0.91
624070426,343,4.96
891583492,98655,2.72
5811206654,71923,2.73
809894905,86857,2.71
8209000496,15353,2.17
4901288364,36597,4.65
5890338566,58543,1.74
2745295248,85960,1.29
5708700204,4397,0.51
8643851643,17189,4.32
4525287277,72834,3.71
6154459753,16231,2.4
2587790388,60426,2.31
2665891587,40904,2.28
6996561687,75938,2.31
961607638,23890,4.81
4385491839,48535,0.93
1279200190,63446,1.17
9668698616,23600,4.51
4813038298,69529,2.75
2030125421,88936,4.4
6997235339,98293,1.3
7438342576,25965,1.63
9958423263,97375,0.67
3416693628,93184,3.28
3440579647,76028,1.99
5307231496,84740,2.58
4779055734,49398,2.8
3834705841,78388,1.58
9080324081,88838,4.49
2500757555,52455,3.91
1292986566,28341,4.62
6602362287,89221,2.37
184844043,18845,4.04
936587253,93251,1.78
2834429147,62176,0.93
114306835,60947,3.9
1675849477,70336,4.47
5191052705,97676,3.52
7068834722,97953,0.98
5051330893,49311,4.22
6065496420,49744,0.93
7574848635,74349,2.14
8793868975,47869,2.76
5381466176,48307,4.54
7709366480,92788,0.98
4936667930,36661,2.69
6860925755,7299,1.74
5486433396,87165,0.61
7089292009,70015,2.56
5350760367,56321,1.78
5581769906,80281,2.26
6256637306,57954,2.47
2999946056,6882,3.1
5218488175,38184,4.64
8297436592,20223,4.13
1806118907,22727,3.65
6999224625,29986,4.49
1809997641,56471,1.51
7528090614,91659,2.32
4884904912,45668,0.73
9811235698,50768,2.74
5616653529,34530,0.97
7188183056,84857,2.9
7898301143,68227,3.32
5222677885,53731,2.29
8544952346,2103,2.38
9403371764,20589,4.38
3956205476,30143,1.61
5678362658,90700,2.6
8131610255,56625,2.47
4722653990,35362,1.65
6613853662,57477,2.2
8274987671,25394,2.61
5519983123,16320,1.85
2746329488,91841,4.54
6443285614,51921,0.51
6932426427,24784,1.03
1796512004,6966,4.54
1464518253,86453,2.9
3585105627,68268,1.88
5387247994,13031,1.93
7568171531,71881,4.73
4111193446,84313,4.78
8683154153,95782,3.05
5712367183,92876,2.5
3952854723,76903,1.39
4631387671,79609,1.13
2145309969,30573,1.93
4314762741,5623,2.57
7401889152,91633,1.45
1932040824,54078,3.81
9836424713,1086,2.6
9882312203,65591,4.21
3082649585,79821,0.67
6033878151,5041,4.49
6395547592,94212,2.69
372962997,46745,4.98
2988215377,20480,1.27
7081583361,8253,2.58
1860491452,12552,1.11
7499656197,28004,3.34
4507112412,49476,3.92
9214595868,34254,2.45
253430904,65198,3.98
5574588218,98523,3.37
2817281674,83817,3.05
4932779616,72875,2.26
7932879650,77996,4.03
997698125,83779,4.32
2403547563,38539,3.32
8875483494,43097,2.2
883548284,16742,0.85
2364229435,23696,1.42
6845869445,73284,1.71
397818832,89520,3.64
304166272,14802,3.89
1575626085,36728,2.65
3945644714,74071,4.4
8370213291,40650,3.94
2185375786,10502,1.44
1828975788,39589,3.81
4319450104,58079,4.89
5059765199,10225,4.53
5360089735,11907,4.41
8008211695,5891,2.15
4400031082,85402,2.37
9582738204,35952,3.87
1368450162,96642,1.92
56705032,77287,3.67
2407168640,31314,0.96
530588807,97484,1.08
9975541696,65401,3.57
8602707005,18347,2.58
2382595056,12155,4.12
8056162498,21033,1.56
4593039089,58970,0.97
7311288658,96125,1.64
9157217130,22520,4.52
9328094731,87082,1.48
3259266120,98390,1.62
4656541041,12258,0.55
730839483,56532,2.68
6185824257,1663,1.45
225195662,41237,3.42
6771104541,57250,1.49
6146830622,47626,2.26
1380326453,81223,4.45
728523620,56472,2.89
27296314,97704,4.39
2608278705,47002,4.52
6786366774,24511,4.36
5572475750,40263,2.33
8276417383,12207,1.38
784435014,92792,1.72
9442274046,54659,2.71
2470025903,86113,0.72
6774241153,43384,2.82
3874644184,94851,4.04
8078065454,61678,0.56
340113260,75601,4.84
2978839318,28270,2.08
3896922017,65400,4.95
7621954956,54741,2.73
581178324,47464,4.11
8469170680,63716,1.51
6779626333,76974,4.69
6335704206,20524,2.69
8314342490,66981,0.64
1948795658,77748,2.73
9187864807,69796,4.86
8399666962,970,4.01
6196321055,42302,0.54
8128518434,69854,1.46
9854897999,91060,4.05
2603584546,65439,3.85
1295119665,2255,4.34
599975885,71620,1.45
5834861324,35944,1.72
2032005162,34670,2.55
8391900458,24889,4.37
1887687323,33348,3.78
2120411967,57032,4.54
3158340906,87614,4.42
2387343456,95322,1.67
338609144,30432,3.64
9056190831,80716,3.38
2803081135,91761,1.92
5970759669,77115,1.14
3226693729,63788,0.5
8132845656,59176,2.73
7850550725,95256,3.45
2934547619,93096,3.68
608179182,62860,2.94
5191326847,18931,1.48
7614561036,12416,1.58
2947791133,27180,1.02
6538760883,6246,2.26
8872250952,56371,4.38
8173258734,65288,4.19
5465833352,43563,1.06
2106569369,6531,3.91
9039440500,30254,2.47
8281482042,42297,4.44
479528548,48749,1.05
8087519921,45580,3.71
4869691623,83043,1.07
7155177625,30422,3.68
7254499390,86803,1.11
7394439260,12528,4.36
6581715589,58622,3.09
9457009010,2554,2.95
2859660695,16252,3.37
6392348668,45949,2.44
6933011590,61242,1.3
5809441378,5755,0.97
411113020,67832,4.93
5512796364,26740,2.62
2610813239,70178,4.63
3236748462,22715,2.9
6652395897,9118,3.42
5517901926,44062,0.65
2174753933,24246,3.68
1525700767,84226,4.55
7232692149,77791,4.28
8556607504,26730,4.45
5841260317,46790,2.69
9471427840,3518,2.42
2070610257,79253,1.67
1884811437,85987,1.8
5331747573,21022,1.98
9977285985,9310,2.17
1715175070,81041,1.99
4117790162,67561,3.4
9051644316,3338,1.59
4903335316,78579,3.96
3341481363,5676,1.45
4074537770,35318,4.12
5374589112,5005,1.35
6401406847,73083,2.91
698439139,11532,3.38
881367843,44968,2.67
6438115781,4344,4.89
1706198744,71880,2.71
3115167739,72022,3.24
8608111158,12818,3.77
8167540645,58084,3.63
898210033,12413,2.34
5415454466,34853,1.91
9240312177,95973,1.54
4880265969,27914,1.64
5056583192,92613,1.43
1921412688,73146,2.91
5829741995,19670,4.54
9830742370,76449,1.98
509041342,46033,2.24
8420144998,23389,1.9
7353766541,31980,3.61
8617979440,58649,4.5
680476823,57248,3.13
5424536852,62091,2.27
1142004448,26520,1.46
1814491335,88279,1.13
445929405,56215,4.08
3849003596,32753,1.56
6367757670,87431,3.34
4925321106,88488,1.86
4463294381,53108,1.15
9077946933,36570,1.91
6688079478,94088,1.83
8712304346,62302,1.53
3748957111,90798,2.78
2388792163,16233,3.8
2583035857,94223,1.63
2649487718,74371,3.51
5936628691,50066,4.61
7662682121,67053,4.85
736115661,29600,2.86
2448741950,91140,1.44
9321629905,93938,1.5
9020583379,45361,2.17
2642275862,13165,4.11
6932431317,17468,4.75
9126871366,52905,1.36
3244572785,94129,3.71
6485432691,89800,4.02
6047222755,19111,2.63
6167501412,16808,1.27
2052163872,36843,0.99
7740339645,8704,0.76
2761855959,21232,3.92
8010347195,37264,2.16
2384153985,57668,2.06
3584794157,9727,1.81
8186709947,23823,4.09
6027355216,89884,2.01
9823160533,80889,2.28
8694663463,42844,4.36
1296772969,61392,4.48
5856838171,7117,1.84
915473142,93166,3.12
6992097680,74334,4.17
6870670122,89533,0.66
6626994121,18323,3.53
6125813500,31926,4.34
6899859775,12202,1.78
1825560091,1440,2.81
1320638425,38512,2
5320995509,63710,3.48
4249535395,45901,1.15
804881381,61383,1.57
4858560187,16416,4.42
6425666148,19912,1.13
9021754099,54647,1.68
7728205680,63693,2.34
9346166799,40234,4.33
3377313085,83445,1.26
8167716321,69644,1.96
2024637181,3368,3.78
9310630290,47069,2.55
2276505075,40432,4.98
6615188116,42073,3.51
6858336318,18825,1.48
7601638642,8313,1.38
1191565627,13574,3.4
4785021992,14692,3.06
3452964753,56030,3.92
3490919801,59239,1.15
105578518,97558,0.57
2978719561,39241,1.83
9979010790,41655,4.05
4435636116,45294,3.54
5909879259,48039,4.87
2686390867,21025,4.72
6698537000,50375,1.13
4395604675,608,3.77
3475041787,93068,4.34
5817989751,53533,2.38
1433129858,25333,2.5
3571922553,84788,4.45
7940229189,40127,4.09
3801240688,82311,0.82
1295268290,30358,0.84
4552636670,32309,4.94
6805071689,85430,2.64
8026827967,72056,1.97
6417774057,96532,2.95
7877665931,72800,4.69
7754237266,9779,3.12
7985418058,72721,3.68
5287733777,40327,4.66
7112725384,18999,0.77
6261926473,21242,2.86
1495465938,53172,0.64
7891205593,43532,4.55
924888012,28336,4.89
943278538,84473,4.7
9981950902,74591,1.23
7769253886,34392,3.06
9350977708,93092,1.27
4525211942,33706,3.89
7232049635,86311,0.51
679546532,40781,1.64
4665187954,39743,4.23
3914760118,52436,3.38
155568486,59769,0.6
3773972929,42110,2.85
2168808412,23293,1.34
7697315553,74363,3.93
804414742,98191,4.21
918328199,20173,2.24
3084493525,89201,2.14
8047256000,73002,4.53
5176597414,41701,0.72
110303417,66500,2.49
1809212176,68256,4.43
1765001264,16034,0.54
4220306391,74233,3.39
1275637731,29837,2.19
7729557529,14931,0.89
9279017414,72785,2.03
8726185624,8736,2.67
3192177869,2439,4.51
5033541164,78526,2.85
4495977117,30929,3.96
8866977450,60421,0.55
7542030170,157,3.21
8782031586,89181,0.58
7177553918,13012,3.48
9157563215,20285,2.25
989452284,34208,2.71
9972678893,56834,1.06
8561203503,70087,4.49
1388300707,48870,1.98
4054816025,2786,3.89
9943206333,86716,2.89
3948498236,71487,4.87
8096169523,24856,4.87
8803091944,70237,2.41
7409519974,63789,2.81
456278500,70639,4.64
9912965340,38348,3.28
2802653261,8096,1.99
8629948751,57001,3
